"","CATCHMENT","NETWORK","SEASON","MMWR.YEAR","MMWR.WEEK","ageCategory","CUMULATIVE.RATE","WEEKLY.RATE","ageOrder"
"24366","Michigan","IHSP","2011-12",2011,47,"18-49 yr",0,0,3
"24367","Michigan","IHSP","2011-12",2011,48,"18-49 yr",0,0,3
"24368","Michigan","IHSP","2011-12",2011,49,"18-49 yr",0,0,3
"24369","Michigan","IHSP","2011-12",2011,50,"18-49 yr",0,0,3
"24370","Michigan","IHSP","2011-12",2011,51,"18-49 yr",0,0,3
"24371","Michigan","IHSP","2011-12",2011,52,"18-49 yr",0,0,3
"24372","Michigan","IHSP","2011-12",2012,1,"18-49 yr",0,0,3
"24373","Michigan","IHSP","2011-12",2012,2,"18-49 yr",0,0,3
"24374","Michigan","IHSP","2011-12",2012,3,"18-49 yr",0,0,3
"24375","Michigan","IHSP","2011-12",2012,4,"18-49 yr",0,0,3
"24376","Michigan","IHSP","2011-12",2012,5,"18-49 yr",0,0,3
"24377","Michigan","IHSP","2011-12",2012,6,"18-49 yr",0,0,3
"24378","Michigan","IHSP","2011-12",2012,7,"18-49 yr",0,0,3
"24379","Michigan","IHSP","2011-12",2012,8,"18-49 yr",0,0,3
"24380","Michigan","IHSP","2011-12",2012,9,"18-49 yr",0,0,3
"24381","Michigan","IHSP","2011-12",2012,10,"18-49 yr",0,0,3
"24382","Michigan","IHSP","2011-12",2012,11,"18-49 yr",0.9,0.9,3
"24383","Michigan","IHSP","2011-12",2012,12,"18-49 yr",0.9,0,3
"24384","Michigan","IHSP","2011-12",2012,13,"18-49 yr",1.4,0.5,3
"24385","Michigan","IHSP","2011-12",2012,14,"18-49 yr",1.4,0,3
"24386","Michigan","IHSP","2011-12",2012,15,"18-49 yr",1.4,0,3
"24387","Michigan","IHSP","2011-12",2012,16,"18-49 yr",1.4,0,3
"24388","Michigan","IHSP","2011-12",2012,17,"18-49 yr",1.4,0,3
"24389","Michigan","IHSP","2011-12",2011,40,"50-64 yr",0,0,4
"24390","Michigan","IHSP","2011-12",2011,41,"50-64 yr",0,0,4
"24391","Michigan","IHSP","2011-12",2011,42,"50-64 yr",0,0,4
"24392","Michigan","IHSP","2011-12",2011,43,"50-64 yr",0,0,4
"24393","Michigan","IHSP","2011-12",2011,44,"50-64 yr",0,0,4
"24394","Michigan","IHSP","2011-12",2011,45,"50-64 yr",0,0,4
"24395","Michigan","IHSP","2011-12",2011,46,"50-64 yr",0,0,4
"24396","Michigan","IHSP","2011-12",2011,47,"50-64 yr",0,0,4
"24397","Michigan","IHSP","2011-12",2011,48,"50-64 yr",0,0,4
"24398","Michigan","IHSP","2011-12",2011,49,"50-64 yr",0,0,4
"24399","Michigan","IHSP","2011-12",2011,50,"50-64 yr",0,0,4
"24400","Michigan","IHSP","2011-12",2011,51,"50-64 yr",0,0,4
"24401","Michigan","IHSP","2011-12",2011,52,"50-64 yr",0,0,4
"24402","Michigan","IHSP","2011-12",2012,1,"50-64 yr",0,0,4
"24403","Michigan","IHSP","2011-12",2012,2,"50-64 yr",0,0,4
"24404","Michigan","IHSP","2011-12",2012,3,"50-64 yr",0,0,4
"24405","Michigan","IHSP","2011-12",2012,4,"50-64 yr",0,0,4
"24406","Michigan","IHSP","2011-12",2012,5,"50-64 yr",0,0,4
"24407","Michigan","IHSP","2011-12",2012,6,"50-64 yr",0,0,4
"24408","Michigan","IHSP","2011-12",2012,7,"50-64 yr",0,0,4
"24409","Michigan","IHSP","2011-12",2012,8,"50-64 yr",1.1,1.1,4
"24410","Michigan","IHSP","2011-12",2012,9,"50-64 yr",2.2,1.1,4
"24411","Michigan","IHSP","2011-12",2012,10,"50-64 yr",2.2,0,4
"24412","Michigan","IHSP","2011-12",2012,11,"50-64 yr",2.2,0,4
"24413","Michigan","IHSP","2011-12",2012,12,"50-64 yr",3.3,1.1,4
"24414","Michigan","IHSP","2011-12",2012,13,"50-64 yr",3.3,0,4
"24415","Michigan","IHSP","2011-12",2012,14,"50-64 yr",3.3,0,4
"24416","Michigan","IHSP","2011-12",2012,15,"50-64 yr",3.3,0,4
"24417","Michigan","IHSP","2011-12",2012,16,"50-64 yr",3.3,0,4
"24418","Michigan","IHSP","2011-12",2012,17,"50-64 yr",3.3,0,4
"24419","Michigan","IHSP","2011-12",2011,40,"Overall",0,0,8
"24420","Michigan","IHSP","2011-12",2011,41,"Overall",0,0,8
"24421","Michigan","IHSP","2011-12",2011,42,"Overall",0,0,8
"24422","Michigan","IHSP","2011-12",2011,43,"Overall",0,0,8
"24423","Michigan","IHSP","2011-12",2011,44,"Overall",0,0,8
"24424","Michigan","IHSP","2011-12",2011,45,"Overall",0,0,8
"24425","Michigan","IHSP","2011-12",2011,46,"Overall",0,0,8
"24426","Michigan","IHSP","2011-12",2011,47,"Overall",0,0,8
"24427","Michigan","IHSP","2011-12",2011,48,"Overall",0,0,8
"24428","Michigan","IHSP","2011-12",2011,49,"Overall",0,0,8
"24429","Michigan","IHSP","2011-12",2011,50,"Overall",0,0,8
"24430","Michigan","IHSP","2011-12",2011,51,"Overall",0,0,8
"24431","Michigan","IHSP","2011-12",2011,52,"Overall",0,0,8
"24432","Michigan","IHSP","2011-12",2012,1,"Overall",0.2,0.2,8
"24433","Michigan","IHSP","2011-12",2012,2,"Overall",0.2,0,8
"24434","Michigan","IHSP","2011-12",2012,3,"Overall",0.2,0,8
"24435","Michigan","IHSP","2011-12",2012,4,"Overall",0.2,0,8
"24436","Michigan","IHSP","2011-12",2012,5,"Overall",0.2,0,8
"24437","Michigan","IHSP","2011-12",2012,6,"Overall",0.2,0,8
"24438","Michigan","IHSP","2011-12",2012,7,"Overall",0.6,0.4,8
"24439","Michigan","IHSP","2011-12",2012,8,"Overall",1.1,0.4,8
"24440","Michigan","IHSP","2011-12",2012,9,"Overall",1.3,0.2,8
"24441","Michigan","IHSP","2011-12",2012,10,"Overall",1.9,0.6,8
"24442","Michigan","IHSP","2011-12",2012,11,"Overall",3.2,1.3,8
"24443","Michigan","IHSP","2011-12",2012,12,"Overall",4.1,0.9,8
"24444","Michigan","IHSP","2011-12",2012,13,"Overall",4.9,0.9,8
"24445","Michigan","IHSP","2011-12",2012,14,"Overall",5.2,0.2,8
"24446","Michigan","IHSP","2011-12",2012,15,"Overall",5.6,0.4,8
"24447","Michigan","IHSP","2011-12",2012,16,"Overall",5.8,0.2,8
"24448","Michigan","IHSP","2011-12",2012,17,"Overall",5.8,0,8
"24449","Michigan","IHSP","2011-12",2011,40,"65-74 yr",0,0,5
"24450","Michigan","IHSP","2011-12",2011,41,"65-74 yr",0,0,5
"24451","Michigan","IHSP","2011-12",2011,42,"65-74 yr",0,0,5
"24452","Michigan","IHSP","2011-12",2011,43,"65-74 yr",0,0,5
"24453","Michigan","IHSP","2011-12",2011,44,"65-74 yr",0,0,5
"24454","Michigan","IHSP","2011-12",2011,45,"65-74 yr",0,0,5
"24455","Michigan","IHSP","2011-12",2011,46,"65-74 yr",0,0,5
"24456","Michigan","IHSP","2011-12",2011,47,"65-74 yr",0,0,5
"24457","Michigan","IHSP","2011-12",2011,48,"65-74 yr",0,0,5
"24458","Michigan","IHSP","2011-12",2011,49,"65-74 yr",0,0,5
"24459","Michigan","IHSP","2011-12",2011,50,"65-74 yr",0,0,5
"24460","Michigan","IHSP","2011-12",2011,51,"65-74 yr",0,0,5
"24461","Michigan","IHSP","2011-12",2011,52,"65-74 yr",0,0,5
"24462","Michigan","IHSP","2011-12",2012,1,"65-74 yr",0,0,5
"24463","Michigan","IHSP","2011-12",2012,2,"65-74 yr",0,0,5
"24464","Michigan","IHSP","2011-12",2012,3,"65-74 yr",0,0,5
"24465","Michigan","IHSP","2011-12",2012,4,"65-74 yr",0,0,5
"24466","Michigan","IHSP","2011-12",2012,5,"65-74 yr",0,0,5
"24467","Michigan","IHSP","2011-12",2012,6,"65-74 yr",0,0,5
"24468","Michigan","IHSP","2011-12",2012,7,"65-74 yr",3.2,3.2,5
"24469","Michigan","IHSP","2011-12",2012,8,"65-74 yr",3.2,0,5
"24470","Michigan","IHSP","2011-12",2012,9,"65-74 yr",3.2,0,5
"24471","Michigan","IHSP","2011-12",2012,10,"65-74 yr",3.2,0,5
"24472","Michigan","IHSP","2011-12",2012,11,"65-74 yr",6.5,3.2,5
"24473","Michigan","IHSP","2011-12",2012,12,"65-74 yr",6.5,0,5
"24474","Michigan","IHSP","2011-12",2012,13,"65-74 yr",6.5,0,5
"24475","Michigan","IHSP","2011-12",2012,14,"65-74 yr",6.5,0,5
"24476","Michigan","IHSP","2011-12",2012,15,"65-74 yr",6.5,0,5
"24477","Michigan","IHSP","2011-12",2012,16,"65-74 yr",6.5,0,5
"24478","Michigan","IHSP","2011-12",2012,17,"65-74 yr",6.5,0,5
"24479","Michigan","IHSP","2011-12",2011,40,"75-84 yr",0,0,6
"24480","Michigan","IHSP","2011-12",2011,41,"75-84 yr",0,0,6
"24481","Michigan","IHSP","2011-12",2011,42,"75-84 yr",0,0,6
"24482","Michigan","IHSP","2011-12",2011,43,"75-84 yr",0,0,6
"24483","Michigan","IHSP","2011-12",2011,44,"75-84 yr",0,0,6
"24484","Michigan","IHSP","2011-12",2011,45,"75-84 yr",0,0,6
"24485","Michigan","IHSP","2011-12",2011,46,"75-84 yr",0,0,6
"24486","Michigan","IHSP","2011-12",2011,47,"75-84 yr",0,0,6
"24487","Michigan","IHSP","2011-12",2011,48,"75-84 yr",0,0,6
"24488","Michigan","IHSP","2011-12",2011,49,"75-84 yr",0,0,6
"24489","Michigan","IHSP","2011-12",2011,50,"75-84 yr",0,0,6
"24490","Michigan","IHSP","2011-12",2011,51,"75-84 yr",0,0,6
"24491","Michigan","IHSP","2011-12",2011,52,"75-84 yr",0,0,6
"24492","Michigan","IHSP","2011-12",2012,1,"75-84 yr",0,0,6
"24493","Michigan","IHSP","2011-12",2012,2,"75-84 yr",0,0,6
"24494","Michigan","IHSP","2011-12",2012,3,"75-84 yr",0,0,6
"24495","Michigan","IHSP","2011-12",2012,4,"75-84 yr",0,0,6
"24496","Michigan","IHSP","2011-12",2012,5,"75-84 yr",0,0,6
"24497","Michigan","IHSP","2011-12",2012,6,"75-84 yr",0,0,6
"24498","Michigan","IHSP","2011-12",2012,7,"75-84 yr",0,0,6
"24499","Michigan","IHSP","2011-12",2012,8,"75-84 yr",0,0,6
"24500","Michigan","IHSP","2011-12",2012,9,"75-84 yr",0,0,6
"24501","Michigan","IHSP","2011-12",2012,10,"75-84 yr",0,0,6
"24502","Michigan","IHSP","2011-12",2012,11,"75-84 yr",0,0,6
"24503","Michigan","IHSP","2011-12",2012,12,"75-84 yr",0,0,6
"24504","Michigan","IHSP","2011-12",2012,13,"75-84 yr",5.7,5.7,6
"24505","Michigan","IHSP","2011-12",2012,14,"75-84 yr",5.7,0,6
"24506","Michigan","IHSP","2011-12",2012,15,"75-84 yr",5.7,0,6
"24507","Michigan","IHSP","2011-12",2012,16,"75-84 yr",5.7,0,6
"24508","Michigan","IHSP","2011-12",2012,17,"75-84 yr",5.7,0,6
"24509","Michigan","IHSP","2011-12",2011,40,"85+",0,0,7
"24510","Michigan","IHSP","2011-12",2011,41,"85+",0,0,7
"24511","Michigan","IHSP","2011-12",2011,42,"85+",0,0,7
"24512","Michigan","IHSP","2011-12",2011,43,"85+",0,0,7
"24513","Michigan","IHSP","2011-12",2011,44,"85+",0,0,7
"24514","Michigan","IHSP","2011-12",2011,45,"85+",0,0,7
"24515","Michigan","IHSP","2011-12",2011,46,"85+",0,0,7
"24516","Michigan","IHSP","2011-12",2011,47,"85+",0,0,7
"24517","Michigan","IHSP","2011-12",2011,48,"85+",0,0,7
"24518","Michigan","IHSP","2011-12",2011,49,"85+",0,0,7
"24519","Michigan","IHSP","2011-12",2011,50,"85+",0,0,7
"24520","Michigan","IHSP","2011-12",2011,51,"85+",0,0,7
"24521","Michigan","IHSP","2011-12",2011,52,"85+",0,0,7
"24522","Michigan","IHSP","2011-12",2012,1,"85+",0,0,7
"24523","Michigan","IHSP","2011-12",2012,2,"85+",0,0,7
"24524","Michigan","IHSP","2011-12",2012,3,"85+",0,0,7
"24525","Michigan","IHSP","2011-12",2012,4,"85+",0,0,7
"24526","Michigan","IHSP","2011-12",2012,5,"85+",0,0,7
"24527","Michigan","IHSP","2011-12",2012,6,"85+",0,0,7
"24528","Michigan","IHSP","2011-12",2012,7,"85+",0,0,7
"24529","Michigan","IHSP","2011-12",2012,8,"85+",0,0,7
"24530","Michigan","IHSP","2011-12",2012,9,"85+",0,0,7
"24531","Michigan","IHSP","2011-12",2012,10,"85+",0,0,7
"24532","Michigan","IHSP","2011-12",2012,11,"85+",0,0,7
"24533","Michigan","IHSP","2011-12",2012,12,"85+",0,0,7
"24534","Michigan","IHSP","2011-12",2012,13,"85+",0,0,7
"24535","Michigan","IHSP","2011-12",2012,14,"85+",0,0,7
"24536","Michigan","IHSP","2011-12",2012,15,"85+",0,0,7
"24537","Michigan","IHSP","2011-12",2012,16,"85+",0,0,7
"24538","Michigan","IHSP","2011-12",2012,17,"85+",0,0,7
"24539","Michigan","IHSP","2012-13",2012,40,"0-4 yr",0,0,1
"24540","Michigan","IHSP","2012-13",2012,41,"0-4 yr",0,0,1
"24541","Michigan","IHSP","2012-13",2012,42,"0-4 yr",0,0,1
"24542","Michigan","IHSP","2012-13",2012,43,"0-4 yr",0,0,1
"24543","Michigan","IHSP","2012-13",2012,44,"0-4 yr",0,0,1
"24544","Michigan","IHSP","2012-13",2012,45,"0-4 yr",0,0,1
"24545","Michigan","IHSP","2012-13",2012,46,"0-4 yr",3.9,3.9,1
"24546","Michigan","IHSP","2012-13",2012,47,"0-4 yr",3.9,0,1
"24547","Michigan","IHSP","2012-13",2012,48,"0-4 yr",3.9,0,1
"24548","Michigan","IHSP","2012-13",2012,49,"0-4 yr",3.9,0,1
"24549","Michigan","IHSP","2012-13",2012,50,"0-4 yr",5.8,1.9,1
"24550","Michigan","IHSP","2012-13",2012,51,"0-4 yr",9.6,3.9,1
"24551","Michigan","IHSP","2012-13",2012,52,"0-4 yr",13.5,3.9,1
"24552","Michigan","IHSP","2012-13",2013,1,"0-4 yr",23.1,9.6,1
"24553","Michigan","IHSP","2012-13",2013,2,"0-4 yr",32.8,9.6,1
"24554","Michigan","IHSP","2012-13",2013,3,"0-4 yr",38.5,5.8,1
"24555","Michigan","IHSP","2012-13",2013,4,"0-4 yr",42.4,3.9,1
"24556","Michigan","IHSP","2012-13",2013,5,"0-4 yr",59.7,17.3,1
"24557","Michigan","IHSP","2012-13",2013,6,"0-4 yr",69.4,9.6,1
"24558","Michigan","IHSP","2012-13",2013,7,"0-4 yr",73.2,3.9,1
"24559","Michigan","IHSP","2012-13",2013,8,"0-4 yr",82.9,9.6,1
"24560","Michigan","IHSP","2012-13",2013,9,"0-4 yr",86.7,3.9,1
"24561","Michigan","IHSP","2012-13",2013,10,"0-4 yr",90.6,3.9,1
"24562","Michigan","IHSP","2012-13",2013,11,"0-4 yr",98.3,7.7,1
"24563","Michigan","IHSP","2012-13",2013,12,"0-4 yr",100.2,1.9,1
"24564","Michigan","IHSP","2012-13",2013,13,"0-4 yr",106,5.8,1
"24565","Michigan","IHSP","2012-13",2013,14,"0-4 yr",106,0,1
"24566","Michigan","IHSP","2012-13",2013,15,"0-4 yr",106,0,1
"24567","Michigan","IHSP","2012-13",2013,16,"0-4 yr",107.9,1.9,1
"24568","Michigan","IHSP","2012-13",2013,17,"0-4 yr",107.9,0,1
"24569","Michigan","IHSP","2012-13",2012,40,"5-17 yr",0,0,2
"24570","Michigan","IHSP","2012-13",2012,41,"5-17 yr",0,0,2
"24571","Michigan","IHSP","2012-13",2012,42,"5-17 yr",0,0,2
"24572","Michigan","IHSP","2012-13",2012,43,"5-17 yr",0,0,2
"24573","Michigan","IHSP","2012-13",2012,44,"5-17 yr",0,0,2
"24574","Michigan","IHSP","2012-13",2012,45,"5-17 yr",0,0,2
"24575","Michigan","IHSP","2012-13",2012,46,"5-17 yr",0.7,0.7,2
"24576","Michigan","IHSP","2012-13",2012,47,"5-17 yr",0.7,0,2
"24577","Michigan","IHSP","2012-13",2012,48,"5-17 yr",0.7,0,2
"24578","Michigan","IHSP","2012-13",2012,49,"5-17 yr",1.3,0.7,2
"24579","Michigan","IHSP","2012-13",2012,50,"5-17 yr",2,0.7,2
"24580","Michigan","IHSP","2012-13",2012,51,"5-17 yr",2.7,0.7,2
"24581","Michigan","IHSP","2012-13",2012,52,"5-17 yr",2.7,0,2
"24582","Michigan","IHSP","2012-13",2013,1,"5-17 yr",6,3.4,2
"24583","Michigan","IHSP","2012-13",2013,2,"5-17 yr",7.4,1.3,2
"24584","Michigan","IHSP","2012-13",2013,3,"5-17 yr",8.7,1.3,2
"24585","Michigan","IHSP","2012-13",2013,4,"5-17 yr",10.1,1.3,2
"24586","Michigan","IHSP","2012-13",2013,5,"5-17 yr",10.7,0.7,2
"24587","Michigan","IHSP","2012-13",2013,6,"5-17 yr",12.1,1.3,2
"24588","Michigan","IHSP","2012-13",2013,7,"5-17 yr",13.4,1.3,2
"24589","Michigan","IHSP","2012-13",2013,8,"5-17 yr",13.4,0,2
"24590","Michigan","IHSP","2012-13",2013,9,"5-17 yr",14.8,1.3,2
"24591","Michigan","IHSP","2012-13",2013,10,"5-17 yr",14.8,0,2
"24592","Michigan","IHSP","2012-13",2013,11,"5-17 yr",15.4,0.7,2
"24593","Michigan","IHSP","2012-13",2013,12,"5-17 yr",15.4,0,2
"24594","Michigan","IHSP","2012-13",2013,13,"5-17 yr",17.5,2,2
"24595","Michigan","IHSP","2012-13",2013,14,"5-17 yr",17.5,0,2
"24596","Michigan","IHSP","2012-13",2013,15,"5-17 yr",17.5,0,2
"24597","Michigan","IHSP","2012-13",2013,16,"5-17 yr",17.5,0,2
"24598","Michigan","IHSP","2012-13",2013,17,"5-17 yr",18.1,0.7,2
"24599","Michigan","IHSP","2012-13",2012,40,"18-49 yr",0,0,3
"24600","Michigan","IHSP","2012-13",2012,41,"18-49 yr",0,0,3
"24601","Michigan","IHSP","2012-13",2012,42,"18-49 yr",0,0,3
"24602","Michigan","IHSP","2012-13",2012,43,"18-49 yr",0,0,3
"24603","Michigan","IHSP","2012-13",2012,44,"18-49 yr",0,0,3
"24604","Michigan","IHSP","2012-13",2012,45,"18-49 yr",0,0,3
"24605","Michigan","IHSP","2012-13",2012,46,"18-49 yr",0,0,3
"24606","Michigan","IHSP","2012-13",2012,47,"18-49 yr",0,0,3
"24607","Michigan","IHSP","2012-13",2012,48,"18-49 yr",0,0,3
"24608","Michigan","IHSP","2012-13",2012,49,"18-49 yr",0,0,3
"24609","Michigan","IHSP","2012-13",2012,50,"18-49 yr",0,0,3
"24610","Michigan","IHSP","2012-13",2012,51,"18-49 yr",0,0,3
"24611","Michigan","IHSP","2012-13",2012,52,"18-49 yr",1,1,3
"24612","Michigan","IHSP","2012-13",2013,1,"18-49 yr",1,0,3
"24613","Michigan","IHSP","2012-13",2013,2,"18-49 yr",2.1,1,3
"24614","Michigan","IHSP","2012-13",2013,3,"18-49 yr",3.6,1.6,3
"24615","Michigan","IHSP","2012-13",2013,4,"18-49 yr",4.7,1,3
"24616","Michigan","IHSP","2012-13",2013,5,"18-49 yr",5.7,1,3
"24617","Michigan","IHSP","2012-13",2013,6,"18-49 yr",6,0.3,3
"24618","Michigan","IHSP","2012-13",2013,7,"18-49 yr",6,0,3
"24619","Michigan","IHSP","2012-13",2013,8,"18-49 yr",6.8,0.8,3
"24620","Michigan","IHSP","2012-13",2013,9,"18-49 yr",7.3,0.5,3
"24621","Michigan","IHSP","2012-13",2013,10,"18-49 yr",7.3,0,3
"24622","Michigan","IHSP","2012-13",2013,11,"18-49 yr",7.5,0.3,3
"24623","Michigan","IHSP","2012-13",2013,12,"18-49 yr",7.8,0.3,3
"24624","Michigan","IHSP","2012-13",2013,13,"18-49 yr",7.8,0,3
"24625","Michigan","IHSP","2012-13",2013,14,"18-49 yr",8.1,0.3,3
"24626","Michigan","IHSP","2012-13",2013,15,"18-49 yr",8.1,0,3
"24627","Michigan","IHSP","2012-13",2013,16,"18-49 yr",8.1,0,3
"24628","Michigan","IHSP","2012-13",2013,17,"18-49 yr",8.1,0,3
"24629","Michigan","IHSP","2012-13",2012,40,"50-64 yr",0,0,4
"24630","Michigan","IHSP","2012-13",2012,41,"50-64 yr",0,0,4
"24631","Michigan","IHSP","2012-13",2012,42,"50-64 yr",0,0,4
"24632","Michigan","IHSP","2012-13",2012,43,"50-64 yr",0,0,4
"24633","Michigan","IHSP","2012-13",2012,44,"50-64 yr",0,0,4
"24634","Michigan","IHSP","2012-13",2012,45,"50-64 yr",0,0,4
"24635","Michigan","IHSP","2012-13",2012,46,"50-64 yr",0,0,4
"24636","Michigan","IHSP","2012-13",2012,47,"50-64 yr",0,0,4
"24637","Michigan","IHSP","2012-13",2012,48,"50-64 yr",0,0,4
"24638","Michigan","IHSP","2012-13",2012,49,"50-64 yr",0,0,4
"24639","Michigan","IHSP","2012-13",2012,50,"50-64 yr",0,0,4
"24640","Michigan","IHSP","2012-13",2012,51,"50-64 yr",1.7,1.7,4
"24641","Michigan","IHSP","2012-13",2012,52,"50-64 yr",1.7,0,4
"24642","Michigan","IHSP","2012-13",2013,1,"50-64 yr",3.9,2.2,4
"24643","Michigan","IHSP","2012-13",2013,2,"50-64 yr",7.9,3.9,4
"24644","Michigan","IHSP","2012-13",2013,3,"50-64 yr",8.4,0.6,4
"24645","Michigan","IHSP","2012-13",2013,4,"50-64 yr",8.4,0,4
"24646","Michigan","IHSP","2012-13",2013,5,"50-64 yr",11.8,3.4,4
"24647","Michigan","IHSP","2012-13",2013,6,"50-64 yr",12.3,0.6,4
"24648","Michigan","IHSP","2012-13",2013,7,"50-64 yr",13.5,1.1,4
"24649","Michigan","IHSP","2012-13",2013,8,"50-64 yr",14,0.6,4
"24650","Michigan","IHSP","2012-13",2013,9,"50-64 yr",15.2,1.1,4
"24651","Michigan","IHSP","2012-13",2013,10,"50-64 yr",15.2,0,4
"24652","Michigan","IHSP","2012-13",2013,11,"50-64 yr",15.2,0,4
"24653","Michigan","IHSP","2012-13",2013,12,"50-64 yr",16.3,1.1,4
"24654","Michigan","IHSP","2012-13",2013,13,"50-64 yr",18,1.7,4
"24655","Michigan","IHSP","2012-13",2013,14,"50-64 yr",18,0,4
"24656","Michigan","IHSP","2012-13",2013,15,"50-64 yr",18.5,0.6,4
"24657","Michigan","IHSP","2012-13",2013,16,"50-64 yr",18.5,0,4
"24658","Michigan","IHSP","2012-13",2013,17,"50-64 yr",18.5,0,4
"24659","Michigan","IHSP","2012-13",2012,40,"Overall",0,0,8
"24660","Michigan","IHSP","2012-13",2012,41,"Overall",0,0,8
"24661","Michigan","IHSP","2012-13",2012,42,"Overall",0,0,8
"24662","Michigan","IHSP","2012-13",2012,43,"Overall",0.1,0.1,8
"24663","Michigan","IHSP","2012-13",2012,44,"Overall",0.1,0,8
"24664","Michigan","IHSP","2012-13",2012,45,"Overall",0.1,0,8
"24665","Michigan","IHSP","2012-13",2012,46,"Overall",0.5,0.3,8
"24666","Michigan","IHSP","2012-13",2012,47,"Overall",0.6,0.1,8
"24667","Michigan","IHSP","2012-13",2012,48,"Overall",0.6,0,8
"24668","Michigan","IHSP","2012-13",2012,49,"Overall",0.7,0.1,8
"24669","Michigan","IHSP","2012-13",2012,50,"Overall",1.1,0.5,8
"24670","Michigan","IHSP","2012-13",2012,51,"Overall",2.1,1,8
"24671","Michigan","IHSP","2012-13",2012,52,"Overall",4.1,1.9,8
"24672","Michigan","IHSP","2012-13",2013,1,"Overall",7.8,3.7,8
"24673","Michigan","IHSP","2012-13",2013,2,"Overall",11.6,3.8,8
"24674","Michigan","IHSP","2012-13",2013,3,"Overall",14.3,2.6,8
"24675","Michigan","IHSP","2012-13",2013,4,"Overall",15.7,1.5,8
"24676","Michigan","IHSP","2012-13",2013,5,"Overall",18.4,2.7,8
"24677","Michigan","IHSP","2012-13",2013,6,"Overall",20,1.6,8
"24678","Michigan","IHSP","2012-13",2013,7,"Overall",20.9,0.9,8
"24679","Michigan","IHSP","2012-13",2013,8,"Overall",22.3,1.4,8
"24680","Michigan","IHSP","2012-13",2013,9,"Overall",23.5,1.2,8
"24681","Michigan","IHSP","2012-13",2013,10,"Overall",23.9,0.3,8
"24682","Michigan","IHSP","2012-13",2013,11,"Overall",24.7,0.8,8
"24683","Michigan","IHSP","2012-13",2013,12,"Overall",25.3,0.7,8
"24684","Michigan","IHSP","2012-13",2013,13,"Overall",26.7,1.4,8
"24685","Michigan","IHSP","2012-13",2013,14,"Overall",26.9,0.2,8
"24686","Michigan","IHSP","2012-13",2013,15,"Overall",27.3,0.3,8
"24687","Michigan","IHSP","2012-13",2013,16,"Overall",27.4,0.1,8
"24688","Michigan","IHSP","2012-13",2013,17,"Overall",27.5,0.1,8
"24689","Michigan","IHSP","2012-13",2012,40,"65-74 yr",0,0,5
"24690","Michigan","IHSP","2012-13",2012,41,"65-74 yr",0,0,5
"24691","Michigan","IHSP","2012-13",2012,42,"65-74 yr",0,0,5
"24692","Michigan","IHSP","2012-13",2012,43,"65-74 yr",1.5,1.5,5
"24693","Michigan","IHSP","2012-13",2012,44,"65-74 yr",1.5,0,5
"24694","Michigan","IHSP","2012-13",2012,45,"65-74 yr",1.5,0,5
"24695","Michigan","IHSP","2012-13",2012,46,"65-74 yr",1.5,0,5
"24696","Michigan","IHSP","2012-13",2012,47,"65-74 yr",1.5,0,5
"24697","Michigan","IHSP","2012-13",2012,48,"65-74 yr",1.5,0,5
"24698","Michigan","IHSP","2012-13",2012,49,"65-74 yr",1.5,0,5
"24699","Michigan","IHSP","2012-13",2012,50,"65-74 yr",3,1.5,5
"24700","Michigan","IHSP","2012-13",2012,51,"65-74 yr",3,0,5
"24701","Michigan","IHSP","2012-13",2012,52,"65-74 yr",6,3,5
"24702","Michigan","IHSP","2012-13",2013,1,"65-74 yr",10.5,4.5,5
"24703","Michigan","IHSP","2012-13",2013,2,"65-74 yr",18,7.5,5
"24704","Michigan","IHSP","2012-13",2013,3,"65-74 yr",25.5,7.5,5
"24705","Michigan","IHSP","2012-13",2013,4,"65-74 yr",28.5,3,5
"24706","Michigan","IHSP","2012-13",2013,5,"65-74 yr",28.5,0,5
"24707","Michigan","IHSP","2012-13",2013,6,"65-74 yr",30,1.5,5
"24708","Michigan","IHSP","2012-13",2013,7,"65-74 yr",31.5,1.5,5
"24709","Michigan","IHSP","2012-13",2013,8,"65-74 yr",34.5,3,5
"24710","Michigan","IHSP","2012-13",2013,9,"65-74 yr",37.5,3,5
"24711","Michigan","IHSP","2012-13",2013,10,"65-74 yr",37.5,0,5
"24712","Michigan","IHSP","2012-13",2013,11,"65-74 yr",37.5,0,5
"24713","Michigan","IHSP","2012-13",2013,12,"65-74 yr",37.5,0,5
"24714","Michigan","IHSP","2012-13",2013,13,"65-74 yr",39,1.5,5
"24715","Michigan","IHSP","2012-13",2013,14,"65-74 yr",40.5,1.5,5
"24716","Michigan","IHSP","2012-13",2013,15,"65-74 yr",42,1.5,5
"24717","Michigan","IHSP","2012-13",2013,16,"65-74 yr",42,0,5
"24718","Michigan","IHSP","2012-13",2013,17,"65-74 yr",42,0,5
"24719","Michigan","IHSP","2012-13",2012,40,"75-84 yr",0,0,6
"24720","Michigan","IHSP","2012-13",2012,41,"75-84 yr",0,0,6
"24721","Michigan","IHSP","2012-13",2012,42,"75-84 yr",0,0,6
"24722","Michigan","IHSP","2012-13",2012,43,"75-84 yr",0,0,6
"24723","Michigan","IHSP","2012-13",2012,44,"75-84 yr",0,0,6
"24724","Michigan","IHSP","2012-13",2012,45,"75-84 yr",0,0,6
"24725","Michigan","IHSP","2012-13",2012,46,"75-84 yr",0,0,6
